who plays stewie griffin 's voice	4
what are the names of snoopy brothers and sisters	2
what country did james cook come from	0
what kourtney kardashian name her daughter	1
what professional baseball team did michael jordan play for	3
where is arabic the official language	1
where did timothy mcveigh go to prison	2
what is julia gillard party	2
where is american express located	2
what college chris paul go to	3
in what modern country is the yucatan peninsula located	1
when is the last time the chicago bulls won a championship	1
what continent do the falkland islands belong to	1
what year did reggie bush get drafted	2
what college did peyton manning	3
where did isaac newton go to high school	3
who was lincoln 's vice president when he died	1
who did juan ponce de leon mary	4
what are the islands of oceania	1
which countries border the us	3
where does drew gordon play	4
where is spanish springs nv	1
what district does john cornyn represent	2
what timezone is nevada in right now	0
where was adolf hitler died	0
who plays paul blart	4
what country is next to russia	3
what is benedict arnold famous for	0
what war was george washington associated with	2
who is playing hawkeye in the avengers movie	4
what super bowls have the giants won	1
what was nelson mandela 's religion	0
what drugs does charlie sheen do	2
what college did jeff corwin go to	3
what school did burne hogarth establish	1
what countries does armenia border	3
where is universal studios california theme park	1
when was the last time the san francisco giants won a world series	1
who is the current leader of china today	4
who is president of france	4
where did deion sanders play baseball	3
what team is chris paul on	2
who are the two current senators of illinois	4
who does marion barber play 4	2
what countries does armenia border	3
what countries are included in the netherlands	1
where did jerry spinelli live as a kid	0
what teams did charles barkley	2
what college did lil wayne graduated from	3
what countries does the mississippi river run through	1
what year did the mets win their first world series	1
what movies does matt damon play in	2
who is the current queen of australia	1
when was the last time the kansas city chiefs won a superbowl	1
what airport does southwest fly to in denver	4
who is jojo simmons mother	1
where did paul ryan live	2
who makes lois griffin voice	4
what city has the largest population in mexico	1
what city uses gmt	1
which states does the mississippi river pass through	1
where did laura ingalls wilder live	2
what was elie wiesel 's father 's name	1
where did heidi klum and seal get married	4
which airport to fly in rome	3
what children 's books did suzanne collins wrote	1
where did lauren conrad live	2
what college did kevjumba	3
where did david duke go to college	3
which country has adopted the euro as its currency ( 1 point )	1
who plays jay adams in lords of dogtown	4
what college did peyton manning	3
what team does sergio aguero play for	2
who is the actor that plays rico in hannah montana	4
what team does reggie bush play for 2011	2
who was the voice of nemo 's dad	4
what county is heathrow airport in	1
when is the last time the chicago bulls won a championship	1
where did drew stanton play in college	3
what movies has billy burke been in	2
where did william mckinley go to high school	3
what airport is in kauai hawaii	1
